id,number,pr_author,date,author,body
873028950,14579,JasonGross,2021-07-02 14:10:44,JasonGross,"@coqbot resume ci minimize ci-bedrock2\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-q"" ""-w"" ""-deprecated-native-compiler-option"" ""-R"" ""/github/workspace/builds/coq/coq-failing/_build_ci/bedrock2/deps/coqutil/src/coqutil"" ""coqutil"" ""-Q"" ""/github/workspace/cwd"" ""Top"" ""-Q"" ""/github/workspace/builds/coq/coq-failing/_install_ci/lib/coq/user-contrib/Ltac2"" ""Ltac2"" ""-top"" ""Properties"" ""-async-proofs-tac-j"" ""1"" ""-native-compiler"" ""no"") -*- *)\n(* File reduced by coq-bug-finder from original input, then f"
873029036,14579,JasonGross,2021-07-02 14:10:53,coqbot-app,I am now resuming minimization at commit c6473ba on requested target ci-bedrock2. I'll come back to you with the results once it's done.
873035142,14579,JasonGross,2021-07-02 14:19:49,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/bedrock2/deps/coqutil/src/coqutil/Map/Properties.v (from ci-bedrock2) (full log on GitHub Actions)\nMinimized Coq File (consider adding this file to the test-suite)\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-q"" ""-w"" ""-deprecated-native-compiler-option"" ""-R"" ""/github/workspace/builds/coq/coq-failing/_build_ci/bedrock2/deps/coqutil/src/coqutil"" ""coqutil"" ""-Q"" ""/github/workspace/cwd"" ""Top"" ""-Q"" ""/github/workspace/builds/coq/coq-fail"
873192940,14579,JasonGross,2021-07-02 18:45:41,JasonGross,@coqbot ci minimize ci-coq_performance_tests
873192997,14579,JasonGross,2021-07-02 18:45:46,coqbot-app,I am now running minimization at commit c6473ba on requested target ci-coq_performance_tests. I'll come back to you with the results once it's done.
873197984,14579,JasonGross,2021-07-02 18:51:46,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/coq_performance_tests/PerformanceExperiments/rewrite_lift_lets_map.v (from ci-coq_performance_tests) (full log on GitHub Actions)\nMinimized Coq File (consider adding this file to the test-suite)\nDeclare ML Module ""ltac_plugin"".\nModule Export AdmitTactic.\nModule Import LocalFalse.\nInductive False := .\nEnd LocalFalse.\nAxiom proof_admitted : False.\nTactic Notation ""admit"" := abstract case proof_admitted.\nEnd AdmitTactic.\nRequire Coq."
873239577,14579,JasonGross,2021-07-02 20:23:43,JasonGross,@coqbot ci minimizer ci-coq_performance_tests
873239606,14579,JasonGross,2021-07-02 20:23:46,coqbot-app,"I am now running minimization at commit c6473ba on requested targets r, ci-coq_performance_tests. I'll come back to you with the results once it's done."
873242054,14579,JasonGross,2021-07-02 20:29:48,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/coq_performance_tests/PerformanceExperiments/rewrite_lift_lets_map.v (from ci-coq_performance_tests) (full log on GitHub Actions)\nMinimized Coq File (consider adding this file to the test-suite)\nDeclare ML Module ""ltac_plugin"".\nModule Export AdmitTactic.\nModule Import LocalFalse.\nInductive False := .\nEnd LocalFalse.\nAxiom proof_admitted : False.\nTactic Notation ""admit"" := abstract case proof_admitted.\nEnd AdmitTactic.\nRequire Coq."
873275870,14579,JasonGross,2021-07-02 21:59:30,JasonGross,@coqbot ci minimize ci-coq_performance_tests
873275890,14579,JasonGross,2021-07-02 21:59:34,coqbot-app,I am now running minimization at commit c6473ba on requested target ci-coq_performance_tests. I'll come back to you with the results once it's done.
873277853,14579,JasonGross,2021-07-02 22:05:33,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/coq_performance_tests/PerformanceExperiments/rewrite_lift_lets_map.v (from ci-coq_performance_tests) (full log on GitHub Actions)\nMinimized Coq File (consider adding this file to the test-suite)\nDeclare ML Module ""ltac_plugin"".\nModule Export AdmitTactic.\nModule Import LocalFalse.\nInductive False := .\nEnd LocalFalse.\nAxiom proof_admitted : False.\nTactic Notation ""admit"" := abstract case proof_admitted.\nEnd AdmitTactic.\nRequire Coq."
873282728,14579,JasonGross,2021-07-02 22:18:52,JasonGross,@coqbot ci minimize ci-coq_performance_tests
873282743,14579,JasonGross,2021-07-02 22:18:55,coqbot-app,I am now running minimization at commit c6473ba on requested target ci-coq_performance_tests. I'll come back to you with the results once it's done.
873284517,14579,JasonGross,2021-07-02 22:24:57,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/coq_performance_tests/PerformanceExperiments/rewrite_lift_lets_map.v (from ci-coq_performance_tests) (full log on GitHub Actions)\nMinimized Coq File (consider adding this file to the test-suite)\nDeclare ML Module ""ltac_plugin"".\nModule Export AdmitTactic.\nModule Import LocalFalse.\nInductive False := .\nEnd LocalFalse.\nAxiom proof_admitted : False.\nTactic Notation ""admit"" := abstract case proof_admitted.\nEnd AdmitTactic.\nRequire Coq."
873285903,14579,JasonGross,2021-07-02 22:29:53,JasonGross,@coqbot ci minimize ci-coq_performance_tests
873285919,14579,JasonGross,2021-07-02 22:29:56,coqbot-app,I am now running minimization at commit c6473ba on requested target ci-coq_performance_tests. I'll come back to you with the results once it's done.
873287031,14579,JasonGross,2021-07-02 22:33:59,JasonGross,@coqbot ci minimize ci-coq_performance_tests
873287044,14579,JasonGross,2021-07-02 22:34:03,coqbot-app,I am now running minimization at commit c6473ba on requested target ci-coq_performance_tests. I'll come back to you with the results once it's done.
873287291,14579,JasonGross,2021-07-02 22:35:03,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/coq_performance_tests/PerformanceExperiments/rewrite_lift_lets_map.v (from ci-coq_performance_tests) (full log on GitHub Actions)\nMinimized Coq File (consider adding this file to the test-suite)\nDeclare ML Module ""ltac_plugin"".\nModule Export AdmitTactic.\nModule Import LocalFalse.\nInductive False := .\nEnd LocalFalse.\nAxiom proof_admitted : False.\nTactic Notation ""admit"" := abstract case proof_admitted.\nEnd AdmitTactic.\nRequire Coq."
873288522,14579,JasonGross,2021-07-02 22:39:29,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/coq_performance_tests/PerformanceExperiments/rewrite_lift_lets_map.v (from ci-coq_performance_tests) (full log on GitHub Actions)\nMinimized Coq File (consider adding this file to the test-suite)\nDeclare ML Module ""ltac_plugin"".\nModule Export AdmitTactic.\nModule Import LocalFalse.\nInductive False := .\nEnd LocalFalse.\nAxiom proof_admitted : False.\nTactic Notation ""admit"" := abstract case proof_admitted.\nEnd AdmitTactic.\nRequire Coq."
873308321,14579,JasonGross,2021-07-02 23:56:20,JasonGross,@coqbot ci minimize ci-coq_performance_tests
873308339,14579,JasonGross,2021-07-02 23:56:23,coqbot-app,I am now running minimization at commit c6473ba on requested target ci-coq_performance_tests. I'll come back to you with the results once it's done.
873309306,14579,JasonGross,2021-07-03 00:01:19,coqbot-app,"Error: Could not minimize file /github/workspace/builds/coq/coq-failing/_build_ci/coq_performance_tests/PerformanceExperiments/rewrite_lift_lets_map.v (from ci-coq_performance_tests) (full log on GitHub Actions)\nbuild log (truncated to last 26KiB; full 3.2MiB file on GitHub Actions Artifacts under build.log)\n#[export] depending on your choice. For example:\n""#[export] Hint Rewrite foo : bar.""\n[deprecated-hint-rewrite-without-locality,deprecated]\nFile ""/github/workspace/builds/coq/coq-failing/_bui"
873310057,14579,JasonGross,2021-07-03 00:03:55,JasonGross,@coqbot ci minimize ci-coq_performance_tests
873310075,14579,JasonGross,2021-07-03 00:03:58,coqbot-app,I am now running minimization at commit c6473ba on requested target ci-coq_performance_tests. I'll come back to you with the results once it's done.
873311026,14579,JasonGross,2021-07-03 00:07:32,JasonGross,@coqbot ci minimize ci-coq_performance_tests
873311043,14579,JasonGross,2021-07-03 00:07:35,coqbot-app,I am now running minimization at commit c6473ba on requested target ci-coq_performance_tests. I'll come back to you with the results once it's done.
873311699,14579,JasonGross,2021-07-03 00:10:23,coqbot-app,"Error: Could not minimize file /github/workspace/builds/coq/coq-failing/_build_ci/coq_performance_tests/PerformanceExperiments/rewrite_lift_lets_map.v (from ci-coq_performance_tests) (full log on GitHub Actions)\nbuild log (truncated to last 26KiB; full 3.2MiB file on GitHub Actions Artifacts under build.log)\n#[export] depending on your choice. For example:\n""#[export] Hint Rewrite foo : bar.""\n[deprecated-hint-rewrite-without-locality,deprecated]\nFile ""/github/workspace/builds/coq/coq-failing/_bui"
873312252,14579,JasonGross,2021-07-03 00:13:29,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/coq_performance_tests/PerformanceExperiments/rewrite_lift_lets_map.v (from ci-coq_performance_tests) (full log on GitHub Actions)\nMinimized Coq File (consider adding this file to the test-suite)\nDeclare ML Module ""ltac_plugin"".\nModule Export AdmitTactic.\nModule Import LocalFalse.\nInductive False := .\nEnd LocalFalse.\nAxiom proof_admitted : False.\nTactic Notation ""admit"" := abstract case proof_admitted.\nEnd AdmitTactic.\nRequire Coq."
873317716,14579,JasonGross,2021-07-03 00:48:13,JasonGross,@coqbot ci minimize ci-coq_performance_tests
873317729,14579,JasonGross,2021-07-03 00:48:16,coqbot-app,I am now running minimization at commit c6473ba on requested target ci-coq_performance_tests. I'll come back to you with the results once it's done.
873318704,14579,JasonGross,2021-07-03 00:54:34,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/coq_performance_tests/PerformanceExperiments/rewrite_lift_lets_map.v (from ci-coq_performance_tests) (full log on GitHub Actions)\nMinimized Coq File (consider adding this file to the test-suite)\nDeclare ML Module ""ltac_plugin"".\nModule Export AdmitTactic.\nModule Import LocalFalse.\nInductive False := .\nEnd LocalFalse.\nAxiom proof_admitted : False.\nTactic Notation ""admit"" := abstract case proof_admitted.\nEnd AdmitTactic.\nRequire Coq."
873319515,14579,JasonGross,2021-07-03 00:59:58,JasonGross,I am now running minimization at commit c6473ba on requested target ci-coq_performance_tests. I'll come back to you with the results once it's done.
873319536,14579,JasonGross,2021-07-03 01:00:06,JasonGross,@coqbot ci minimize ci-coq_performance_tests
967206490,15178,ppedrot,2021-11-12 15:32:13,coqbot-app,The job library:ci-fiat_crypto_legacy has failed in allow failure mode\nping @JasonGross
967287944,15178,ppedrot,2021-11-12 17:26:51,coqbot-app,"Hey, I have detected that there were CI failures at commit 168e9a3 without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit 1a57401 succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following target: ci-fiat_crypto_legacy."
967288385,15178,ppedrot,2021-11-12 17:27:31,SkySkimmer,@coqbot ci minimize
967288404,15178,ppedrot,2021-11-12 17:27:33,coqbot-app,I have initiated minimization at commit 168e9a3 for the suggested target ci-fiat_crypto_legacy as requested.
967293065,15178,ppedrot,2021-11-12 17:34:58,ppedrot,"Judging from the error message, the fcl failure looks like a bug on their side. It was likely working by mistake before, because there was probably a variable shadowing with something that was not an identifier that is now clashing because the closure is preserved through antiquotations..."
967295935,15178,ppedrot,2021-11-12 17:39:15,ppedrot,"Here is a minimal example showcasing the problematic behaviour described above:\nGoal True -> True.\nProof.\nmatch goal with\n| [ |- ?T ] =>\n  refine (ltac:(refine (fun T => T)))\nend. (* Fails with this PR, works on master *)\nQed."
967302940,15178,ppedrot,2021-11-12 17:50:57,ppedrot,"I think that the problem is here:  https://github.com/mit-plv/fiat-crypto/blob/f21620034db2addaf47f85aded49b8c0f183ac26/src/Compilers/InterpRewriting.v#L120\nThe variable e is bound to a term by the lazymatch, but it clashes with the bound Gallina variable from the refine. Before the closure was dropped so there was no clash, but now it does not work anymore. cc @JasonGross"
967327824,15178,ppedrot,2021-11-12 18:29:40,JasonGross,"We try not to depend on generated names, so it should be safe to rename either of the es to e'."
915425639,14864,jfehrle,2021-09-08 17:21:00,coqbot-app,"Hey, I have detected that there were CI failures at commit 6a5d38e without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit c6ab549 succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize all, I will additionally minimize the following targets (which I do not suggest minimizing):\n\nci-fiat_crypto (because base job at c6ab549 failed)\nci-fiat_crypto_legacy (b"
944055556,14864,jfehrle,2021-10-15 07:11:49,jfehrle,The images:
952210286,15071,SkySkimmer,2021-10-26 18:41:18,ppedrot,"Good, this removes one tricky global env call from #15069. Hopefully CI will be fine..."
952696074,15071,SkySkimmer,2021-10-27 09:00:55,ppedrot,Seems like it's breaking a lot of stuff...
952749919,15071,SkySkimmer,2021-10-27 09:59:23,SkySkimmer,Let's try something a bit more conservative.
